label	txt
1	手机很好用，运行速度流畅，摄像功能强大，闪充很喜欢，半个小时就充电50%时@节省充电时间，很喜欢，这是第一次选择用华为手机，使用感觉超棒，大爱华为，为你点赞。
1	chi吃鸡有点卡卡的，其他的还可以。
1	性能强悍，性价比很高，不错
1	外观很漂亮，送给朋友的很喜欢，服务态度很好，手机也不错
1	大小合适，使用方便，速度超快
1	华为值得入手，人脸认证速度超快，新机测试了两天，蛮好的，和预期相符！
1	纤细，拿在手上比以前的5.5寸还小，炫彩后盖，拍照效果特别好
-1	个王者可以卡掉线，真是服了…
1	屏幕没有苹果5.5的大 反应迟钝 游戏专用手机 有点夸张了
1	不错，挺好用，一次不错的购物
-1	客服没有实质解决问题，写的都做不到。并没有保价，欺@消费者。一次非常差的购物体验。
1	帮朋友买的，因为自拍杆没有收到，一直没有来评价。但是朋友对手机还是很满意的
1	刚收到急待打开   哇塞  好棒   拿在手里圆滑精细，手感很好，先给好评，等用后追评用机感受
-1	第一天用就出问题了，解锁还解不开了
1	手机不错。买回来才知道。可以挂两个微信呢?
1	顺丰发货很快，送了很多东西，手机也不错，内存很大，对于新手机不会超过两个月就会碎屏的我来说送的碎屏险很有用呢
1	特别好用，手机反应速度特别快，内存也大，再也不用担心手机卡了，背面也超炫，不同角度不同颜色，超喜欢，买这款手机超值
1	喜欢的呢?手感棒棒哒，还赠送了耳机，贴膜，手机壳，快递小哥态度好，也超级快，喜欢的?用一用再来追加评论吧，么
1	以为周五才到 没想到快了两天 物流很快 刚刚拿到手就迫不及待了 和想像中一样，外观漂亮 速度快，6G的够用了
-1	不耐摔，一米都没有，摔一次碎一次
1	手机真心不错，电池续航和屏幕亮度真的挺好，爱不释手，
1	还挺好的，主要手机颜色还不错，送了钢化膜的，还行吧采用2.5D的玻璃机身，还可以折射出不同的图案，可以说在同质化的手机市场来了一个大创新。
1	东西不错，京东服务依然很好，快递小哥很棒。
0	手机没有防震措施多亏手机没事
1	手机不错，美观颜色好，运行也挺快，包装也牢固的，快递速度也快。
1	手机很好    如果耗电慢一点会更好
1	东西到了，耳机很好用，比什么华为原装耳机什么的好多了。
1	用了几天了，还不错，没有毛病，是正品！做活动便宜了不少还送了不少东西。物流非常快，北京第二天就到了！非常满意
1	手机非常好，手感也是非常好，外观设计独特，
1	速度超快，照相清晰，电池待机两天没问题
1	老婆表示很喜欢，可是我没有老婆。
1	用了近1个星期了才来评价，感觉荣耀得机子特别好用，升级安卓9.0支付，还添加了很多使用功能。?
0	给老婆买的，还不错，可能无线信号强度不太给力
1	手机外观漂亮，屏幕显示也好，运行速度也很快，内存及存储容量比较大。
-1	别看了  到这差不多了
0	发票都个
-1	不怎么滴，不推荐购买，谁买谁后悔
-1	左上角触控不灵敏，经常不能退出来。玩王者荣耀的时候感觉有延迟，而且控制人物走路的那个屏幕也是不灵敏，总结就是触控不灵敏，还有送的钢化膜碎了。
1	帮着同学买的，他说这刘海很nice
1	机还行，就是快递不知道咋搞的，本来都快到了却又往江苏绕了一圈才回来。
1	手机非常好看，大小合适，运行流畅，店家的服务也很棒！第一次在网上买手机，很棒的一次购物！
-1	机不错，但是我23号付的定金，27号早上8点尾款，1号才收到手机，定金的意义何在？
1	颜色超正，承诺送的东西都送了。电池续航一天。产品也不错
1	很不错的手机，运行起来非常的流畅，我很满意。
1	冒险没有在实体店购买，回来后看了是正品，用得放心，价格优惠
-1	机相机有问题！！拍照摄影录像（双像头）有两个白点跟随，荣耀独家特效？！
1	大小很适合，不大也不小，整体都不错的
-1	物流很快，手机不错，但是赠送的电信套餐太恶心了，申请了两次都成功了，没有记录，京东要找电信，电信让找京东，无语！
1	拿到手非常喜欢，颜色也是我喜欢的那款，送了不少礼品。
1	喜欢玩游戏的值得入手  刚拿到手就俩次吃鸡
1	手机收到已使用一段时间，充电超级快、屏幕清晰通透、流畅度极高。漂亮的刘海屏很有时尚范，满意的购物，值得再次回顾。
0	还好吧，哈子开始用，没发现太多缺点
0	机挑了好久，从X20到MIX2，一眼就看中荣耀10，外观没得说还有更看中的是NFC的实用性，二十七号预约的手机今天到货，第一次用华为手机满怀期待的打开包装，外观跟流畅度没得说，但是没想到指纹解锁会慢到这个程度，还没有几百块的手机来的快?，失望透顶！
1	外观很棒，手感很棒，发货速度蛮快的。可以放心来这家店买东西啦。
1	刚收到就打开看了，很漂亮的
1	挺好用，比较适合自己。开心
1	外观很时尚特别炫酷，黑色比较大气！ 没有出现所说的发热情况， 反应特别灵敏，不卡顿， 第一次买安卓手机值得推荐，点个赞
1	屏幕大，看着就挺适服，巴舌舍得扳。
-1	没收到货物，快递不给力，给我放云柜，给别人了，结果邻居电话我才拿到件
0	很一般，还没荣耀V8的好用。
0	手机可以，但是完全买不到一个男生可以用的手机壳
1	手机正品没得说，流畅度也可以，第一次用华为，希望以后一辈子都只用华为
0	耳机都没有一个，电池确实跟评论说的耗电略快，但手机整体还可以！挺满意！
1	这款手机还是不错的哦，性价比可以，电池续航还可以，快充30分钟能充到56%，还是不错的。只是双11前买的，活动降价了，客服同意补差价，感谢！
-1	*海鸥灰海鸥蓝还差不
1	这家店还好吧。来买过几次了，服务老客户非常周到，以后还常来！期盼之中，终于等到了心爱的东东，谢谢！
-1	感觉很慢呀，不好用，不值得这个价。贵了
1	一直都在用华为的，很好用
1	很实用的宝贝，能解决当前所需，发货快，送到手上只需要两天，给京东物流好评！
-1	差评，手机一打开就贴了膜，确定不是二手机，而且耳机比地摊十块买的还差
1	挺好，刚用
0	第一次在网上买手机。手机有点卡感觉用了好久了一样，不知道是不是正品，其他的还将就，赠品就电风扇充电口是坏的太垃圾了，工作人员让我寄回去检查真麻烦购物不愉快的一次
1	媳妇儿说还不错，准备换上用了！
1	运速挺快的，不卡，玩游戏都可以，内存够大哈，尺寸刚好
1	手机原装正品，真的很不错哦，拍照强推！还有吃鸡神器，这是买到最实惠的机子了，感谢店铺
1	很棒很强大
-1	大王卡是废的
1	运行流畅，操作手感很好，有了hifi芯片听歌超级爽！店家价格实惠，发货迅速，赠送的小物品也很实用！好评！
1	我承认我是外貌协会的～荣耀10满足了我的需求～很漂亮～屏幕大小合适，操作方便～新机速度很快，游戏不卡，待机也可以～支持国产机，赞荣耀～
-1	*，618净拿商户开刀，自营店一分不降。送张卡号码还全部带4，我选你*选！
1	原装新手机，今天晚上充好电，明天好好耍。下单后两天就到了，快递非常给力。老板送的一些小礼物也很实惠。
1	手机很好用，物流很快，包装完整，值得购买
1	还行吧，没指望太大，就凑合用。
1	好！很好！拍下四天收到宝贝！包装很到位，打开看无任何损坏！开机检查未发现瑕疵！手感特别好！只是送的东西看起来不是很好！但手机好就值了！
-1	耳机接口存在问题
1	谢老板送了好多小商品，很满意的一次购物，物超所值，同谢客服的耐心讲
1	货已收包装完好很满意评五星
0	美的手机   不过没有什么亮点   都是千篇一
-1	物品信息与实际不符，未赠送物品未赠送
-1	这手机没有耳机！所有人都不要买噢！
0	手机还可以，后盖的紫色没有明显的色泽
-1	配件不齐全
1	机非常好看，喜欢的可以入手了，赞
1	好！我喜欢大屏幕
1	手机是正品，物流也很快，续航正常使用一天，很满意的一次购物，以后有需要还会再来
-1	发热，打吃鸡别买，等米6
0	屏幕伤眼睛 用了十多分钟眼睛好难受 V8没有这样的情况 ，手机耗电快  而且还发热比较严重  指纹解锁太小 不合适手大的用  容易误触 比较合适女生、左右滑动会失灵。呼吸灯太小基本可以忽略    外观不错 比较好看  音质好 听歌舒服 。买的时候多三思啊
0	从荣耀6plus开始，一直用到了10。收到的这台10问题比较多，准备退了再入一台看看。
1	非常不错，赶上促销2599买下来。一直在用荣耀。
1	蓝色的，手机很合手，背面很酷炫，不卡，才到手，充电有待测量，
1	帮朋友买的他收到了很喜欢
0	机身颜色跟图片有出入，全面平无边框有点夸大其词了，总体手感不错
0	似乎没什么#。
0	暂时用着还可以，有发热现象！后期再看
1	电池续航能力强，运行也不错，相机挺清晰的，手机屏幕特大，太厉害了，6666666666比10厉害多了。很喜欢
1	锗，很好甲。
1	手机很大屏幕很好，物流是真的快
1	昨天收到了手机。今天用了上网还是比较快，手感还是很不错，总体还是很好。很给力
1	屏幕够大，玩游戏效果很好，因为有热管散热，玩一个多小时手机也不会发烫
-1	垃圾网店，京东让你加盟就是瞎眼了
1	手机还不错，很流畅，速度很快。买来送男朋友，男朋友很喜欢。
-1	刚买了不到十天就降价100，
0	热严重。
1	性能不错
1	手机不错，手感也很好(?▽?)
1	原来还是2k屏，手机比想象中的还要大，老婆反应电池耐用，反应挺快
0	一般般吧就那玩应
1	手机今天中午收到了，还不镨是正品
1	很好很喜欢电池容量很大 各种功能也很好用颜色也很喜欢
1	手机很漂亮，手机反应特别快。
0	在京东买了好多部手机了，这一部是最不满意的，之前一直用好几部努比亚了，这次不尽如人意，首先电池不耐用，中度使用都坚持不了一天，其次照相时机子发热很厉害，照相效果没有努比亚清晰度高，还有wifi信号差，另主副卡开关数据切换好象没有快捿方式，要到设置里去设置，不够方便，不知道这是不是普遍现象。当然亮点还是有的，颜值还是不错的。显示效果也不错
1	物流很快，两天就收到货了，手机颜色很漂亮，性能也很好。刘海屏感觉没有那么难看，在我接受范围之内！
1	外观很喜欢欢，滑动流畅， 支持华为，支持国货！喜欢?加喜欢?
-1	第一次遇到这么失望的购物体验！本来说支持国产的，结果到手后发现不如意，拍出来的照片很@，美颜去掉了，还是白唰唰的不真实，本来这就忍了。结果9月二十几新买的手机，一个月的时间已经有不知道多少次的听不到对方声音，对方也听不到我的声音。一开始还以为是信号问题，今天连续三个人给我电话都出现一样的情况！第一次买华为手机，难道是@货？！太失望了，请求退货！但客服说只能维修！
1	手机特别棒
1	东西就是非常好用，不错不错。
-1	怎么说呢，这次的购物体验不是那么的愉快 ，次日达结果晚了一天。打乱了计划浪费了时间。客观评价，手机挺不错
1	必须好评，支持国货。发货速度快，机子性能不错，外观颜值高，果断推荐给朋友，华为手机靠谱！
1	刚收到，超级好看，照片功能，真的很强大，游戏的话还没玩，不过应该是很不错的
-1	不行的，质量很差，
0	我买的黑色收到的灰色，物流没话说，这种工作失误不可原谅。申请售后前前后后浪费我一个多星期，有些话不方便多说由于发错货间接导致我**损失3000多块，生气！给我发短信让我给好评好处费20话费，本人表示拒绝。这是我的这次经历你们买的时候可以参考下。
1	物流很快，东西外观漂亮，功能还在摸索中
1	非常不错，很喜欢，功能性强，以后出门更方便了，手感很好，京东物流就是神速，二天就收到了，而且是上午收到的，暂时没有出现问题，是否耐用，有待追加，好评！
1	帮小舅买的最新手机，小舅喜欢的很，等用一段时间再追评，支持国产
1	非常不错，推荐购买，赞一个
1	屏幕太多了，看着好爽啊！非常屏幕很细腻！好评！真想给自己也买一个。
1	喜欢，颜色大爱?
1	之前种菜很久了，收到货拆开一看就很喜欢这款手机，是正品。拍照像素高清，下载软件一点不卡。性价比超高。
1	手机很好，质量不错，反应挺快的，
1	买的第二台，真的很不错，点赞
1	能强大，反应快，手感好，物美价廉，防伪查询是真品?
1	刚开始用，感觉速度很快，不错，这个价位的性价比很高，值得入手
1	没打开，相信京东产品，给母亲买的，希望她能喜欢，以后我也能拿来玩游戏了，哈哈！
1	颜色有问题，跟网上的那个不符呀?搞得我都选错了?但还是好看的哟?，用起来也感觉很好(?▽?)
0	手机外观确实不错，系统也很流畅。可是电确实不耐用，我刚掉的那个vivoX9充满电用一天，这个手机充满电一样用发，只够用半天！我不知道是我这个手机的问题还是都是这样的
1	好评 暂时用着没毛病
1	手机我在店里看了好几天才去京东买的，店里赠品不多，还我不说了大家都不知道。我个人喜欢这个版本的
1	手机不错哦，值得购买！
1	第四个荣耀手机了。配置高大上，很好！一直都是花粉啦?，会变色更骚气
1	给华为点赞，从荣耀6Plus，到荣耀8，再到10，见证了荣耀的成长。真的很不错的手机。
0	电池只能说凑合，运行内存才剩下2.4g还没有红外
-1	好差，不值这价钱，浪费了钱
0	降价速度过快，很不爽
1	手机收到就迫不及待的用上了，确定是正品，颜色超级喜欢，有需要还会再来
1	我今天用了一天不到，就没电了，咋回事
1	很不错喔！一直都是这么喜欢华为手机
1	荣耀手机一直是自己和家人朋友的首选，店铺活动很实惠赶紧下手，送了膜，套，耳机等小礼品，非常愉快的购物体验
-1	手机屏幕碎了不保修，当时买的时候说保修，现在买完手翻脸不认人了
0	手机拿到手还觉得不错，屏上贴了个钢化膜，就问了下客服，人说是出场就有的，这些我还比较满意，但昨天拿了一天手机真心的是烫，只要玩吃鸡不出10几分钟就烫，其他的还罢了，目前就这么多，良心评论
1	价格合适！性价比高，合适！
-1	我到现在没有收到，送货员就反映签收，我准备明天报警
1	商品很好，很喜欢，给朋友买的很满意，下次还会再来的
0	手机贷速度顶快，快递小哥服务态度很满意，电池一天冲两三次，早上来上班满电就打几个电话发发微信，到中午就快没有电了，冲满电到下班还有电量30%，冲满电玩吃鸡游戏三四把还有百分之四十电量手机发热严重，指纹解锁慢（三到四秒），用几天中发现上网的时候突然断网
1	很好，够大，电池给力！
1	很不错，很喜欢！性价比超高
-1	这卖家不可信，大家千万不要上当受骗！
1	手机刚到手，就试了一下。性能很好，电池待机挺不错的。
0	手机还凑活吧，电池不太耐用，商家服务态度差，
-1	不防水，一点水就修都没法修
1	手机昨天拍的今天上午就收到了，卖家服务很好，手机目前用感觉挺好。
-1	这烂手机玩个王者荣耀就跟握个火炭似的，
1	手机很好
1	挺好的，用的感觉不错，物流也快
0	手机总是起热
1	第一次在京东上买手机，质量还不错，也挺好用，以后有需求还会再来买的！
1	怎么不配耳机呀
-1	超级讨厌。荣耀巅峰在荣耀8。华为早死早超生吧
1	荣耀10拍照效果真的不错，运行速度也非常快，手机手感非常舒服
-1	昨天2099买的今天1999客服不给解释
1	手机很棒，速度很快，是正品，妈妈用功能完全满足。
0	很不错，根本没有像评论里说的耗电快，或者玩游戏烫手啥的。50的电玩了整整半天还剩27。打游戏也不热。反正我是够用了，买了两次，第一次京东物流系统出错了，整整两天没给我送过来。第二次挺快的半天到手！反正我是够用了。不晒图了，新手机评论的！
-1	有点颤音,感觉物非所值.
0	手机总体来说还是不错的，没有抢到极光色。买的黑色，使用起来还行。人脸识别也很好，不过手机发烫。火麒麟真的不是白叫的。日常使用还是蛮热的，千万不要玩游戏。
1	手机没有网上传的那么会发热，玩了7-8局王者，手机大概只升了一度左右，手机挺好。但是这个赠品之一的手机膜根本和手机不配，这就尴尬了。
-1	手机不行！千万不要买！后悔！
1	颜值确实很高，尺寸也刚刚好，值得购买，性价比不错，还在使用中，看后续会不会有其他问题
0	忍不住专门来评价，还没玩任何游戏呢，耗电是真的真的真的快快快快，跟我用了快两年的魅蓝e差不多，希望能用久一点。背面设计确实挺棒，但是根本不像图片上那么好看，太天真系列。照片拍出来也没有多好，可能是我不会拍？主要就这几点，毕竟性能啥的我也没仔细研究。
-1	卡！运行速度还不如4
-1	10号买的1999，双1百一天马上少了一百块，何来保价之
1	机用了几天，很满意。买个老婆的，颜色很漂亮，原来手机摄像头坏了，才换的新手机，赠品很多，付款第二天降价，联系客服爽快同意返差价，不说了我去要差价。?
0	到目前为止微信卡了两次
-1	没有耳机？我是冲着耳机才买的手机！我要耳机
1	手机不错，值得入手，反应快拿着顺手，
0	屏幕大，充电有些慢！
1	先给个5星，后期使用再追加
1	手机收到颜色非常好看，会变色更美了。
-1	好超出7天马上降价，7天亏了20
1	机颜色很好看，送的硅胶壳子非常贴合机身，用着很好。
1	东西不错，物流也很快。好评
1	再续华为荣耀缘，我喜欢的蓝^
1	一把吃鸡
1	产品很不错，给老婆买的。荣耀系列的系统还可以，性价比不错。
0	在微信拍照不行，没我以前的P9好，就是好看而已
1	好东西，一点不卡。以后还选你家货。
1	是正品，很好用，还送了很多礼品
1	颜值OK，性能OK，超喜欢
1	反应快，外观精美，真的不错
0	手机不错，就是快递超慢，客服态度差
-1	什么都不送就算了。新手机都不自带耳机的吗
1	可以.过几天在订一台黑的.
-1	就两个字：忽悠。买个手机，中间出了问题不是想着解决，而是一拖再拖，半个月时间。不是我这边三天催一次估计都忘了，看在快递员小哥的份上给个1分
1	颜色漂亮，手感轻薄，性能很好
1	货收到，机型颜色比较满意，速度够快，拍照够清晰，感觉很不错，支持国货，棒棒哒
-1	，一个月不到，降价300元，你让我说什么好！
1	刚收到手机，看着不错，还玩不好呢
1	等了好多天才到手 很满意 物流也挺快的，靠谱
1	首先拿到手机，总的来说还勉强，接下来我就要吐槽啦，快递公司送货一个多星期才来，联系客服还不耐烦的给我说，后来直接不回复我消息，发了很多消息一句都不回，难道官方都是只看外表的吗，还有就是才运行一两个软件就去了3点几g，这是什么鬼，总的才6g运行，我想问你们这是什么鬼，居然是坏的，难道送的东西都是廉价的吗，还有说送耳机的，耳机呢，什么都没看到，看到一个坏的手环，有什么用，差评，虽然我的差评没什么用，但是我给大家说，以后还是别在京东上面买东西吧，都是些什么态度，服务态度及其恶劣。而是手机运行起来，才买来的，居然会发烫，不是说了10在其他基础上都有改进嘛，还说仅次于p20。这里我要说，百度多数只能参考，大家还是有机会去实体店里看看吧，京东，不敢恭维了，新手机，现在还没运行吃鸡王者，我都不敢玩吃鸡了，本来打算买来吃鸡的，现在看来，呵呵！
1	电池没有想象中的给力，比不上从前我用的华为p8max，屏幕也没有6.8寸的华为大，可能是全面屏的原因，但便携性强多了，反应速度很快，照相也很清楚，尤其是我用了这么多天从来就不发热，充电一个半小时可充满。幸亏当初小米max3出来时我一直在等荣耀note10.看来这个决定是非常正确的，这款正是我要的大屏高配置，当然没有磁力点阵皮套，没有双击亮屏，三指截屏（比我的p8max少了好多功能），没有微信指纹支付都是我不太满意的
1	机子样子非常漂亮手感也很好.一只手操作非常顺利商家给的赠品非常满意非常贴心.除了物流慢一点.一次满意的购物
-1	卡 信号满格用起来网络特卡电也用的快后悔买了
-1	为什么打字都卡。我的苹果6都不卡的
-1	没想像中好。
1	用起来很方便，反应很灵敏，喜欢
-1	有些失望怎么现在买手机都送陌生人的照片吗？
1	手机完全没有问题，全新未拆封，运行流畅，支持国货
1	心仪的手机终于到手啦！！感觉挺不错的！唯一缺点就是背板是玻璃打游戏时会感觉有点温度！希望越做越好！也在新年来临之际祝店家生意兴隆
0	相机拍照发黄，很渣啊
1	手机质量非常好，这是一次完美的网购！
1	手机很好，达到了我的预期效果很完美。
1	款式不错反应挺快的发货速度也很快如果在能多赠送点东西就好了
1	很不错，很流畅，相比9有很大的改观
1	店家走的京东快递，19日凌晨下单，20日就到了，配送速度没的说。手机质量很好，经验证是正品，给店家点个赞。就荣耀10手机本身来说优点很多，除了屏幕尺寸略小外其他方面近乎完美，当然小巧的机身带来的是更好的握感，而且在全面刘海屏的加持下屏幕实际体验并不差。性能方面因为970的存在变得强大，鲁大师跑分轻松20万+，加之马上又能更新gpu t黑科技，荣耀10性能的强大毋庸置疑；充电快速，实测从百分之48充至百分之90只用了25分钟；电池耐用，百分百满电状态下待机4个小时电量显示为百分之99，吃鸡一个小时电量下降约百分之20。拍照出色，前置2400万摄像头简直丧心病狂，后置双摄在AI加成下表现惊艳。总体来说，这是一次完美的购物体验。
0	外观很好大小个人感觉很合适，游戏用电有点快，这块屏幕不是很好，麒麟玩游戏不是很好
1	一直想买荣耀10，趁着双11果断下手终于买到心爱的荣耀10了。在官网查了是正品，而且是10月份生产的。以实惠的价格买到了心爱的手机，非常开心啊！由于是双11，所以物流比较慢。
1	手机收到，非常喜欢，已经用了今天了，一切正常，相信京东，为你点赞！
1	AI摄影模式很多小技巧，真能拍出很有feel的照片来，很赞
1	大小合适，正好握住，外观很秀气，很好看，物流很快，客服态度好，物流很快。
1	感觉整体不错、但说心里话以前都是用苹果手机、华为像素再高不如苹果手机、其他都很好、支持国货吧！
0	手机可以
1	拿来后面不是紫吗？发绿的多，手机还不错
1	1拼单购买的，用了一周再来评价，现在既然比拼单1时还便宜，看来电子产品降价快
1	高逼格手机，运行很流畅，照相功能#，总之很满意。
0	机不带壳挺好看的，还行，整体不错。是华为自带的东西太多了。了半天，有些还卸载不了。。都没用。
0	紫色看上去像蓝色，总体产品效果不错，性价比高，运行速度够快
1	国产雄起,总体不错, 要的是流畅和性能, 同时 支持国芯
1	电很快，暂时发现的唯一的毛病就是百度云看电影中间退出的时候会一直闪屏。
0	帮朋友买的，说的一般般嘛，现在打游戏吃鸡居然卡屏
1	手机很漂亮 送的耳机也不错刚刚收到货  用一段时间追评
1	很不错一直喜欢华为荣耀体荣耀 支持国产
1	手机不错，玩游戏运行很流畅，一点都不卡，非常满意
-1	网速慢，没小米好
1	一直支持华为相信华为，继续支持华为为国争光，荣耀10用后再追评。
1	屏幕真的大的不可想象，运行超级流畅，高清不卡，还有拍照清晰，神器一部，超级喜欢。
1	用了一段时间才来评价的，一直在用华为荣耀，值得信赖。
1	家里四台华为荣耀系列了，速度超级棒，还送了交通卡，电池够用，游戏速度很满意了。
1	手机反应速度很快，系统好用，价格也美好，就是偶尔会自动打开app，很烦人，还自动打开支，付，宝，领余-额-宝红包，很诡异。
1	屏幕全面屏，光泽亮度手感都非常好，，反应灵敏
1	屏幕非常清晰，系统和硬件绝对好用，一直用国产手机最好用的手机，国产手机一定能超过烂苹果，**三星手机！
1	手机速度很快。手式操作很快。音质很好，华为手机的音质还是没有HTC的音质好。比之前的手机的音质确实提高了很多。谢谢赠品也很实用。
1	手是正品行货，包装完好，送给爸爸的新年礼物，老爸很开心
-1	坑得一批
1	机子昨天收到的  物流挺快  用起来也顺手  服务人员态度也很好  感谢
-1	电池不怎么耐用  玩荣耀  最多8小时
-1	刚开用，指纹录入没反应，重启才能录入，送的小东西都是用不上的低端货，还不如不送。
1	机目前用着还不错，行速度很快，
1	特别满意，非常愉快的一次购物体验，发货速度挺快的，好评！
1	物流很快，手机也挺好的
1	满意。。。。这个手机，就是当时应该买蓝色的那个，更好
1	手机不错，试用了一下，很流畅，具体要等用一阵子再做评价
1	华为，国产的领军者！手机买了两个月啦，今天才来评价。这两个月的使用是相当不错的，以后我们家手机都选华为啦！像素超级高啊，特别是拍人像，背景虚化的像单反一样！完美！
1	机子还行也就好看点儿
0	预装231个无法卸载的应用，这方面还是不如360手机坦诚，其他方面第一印象不错，第一次用华为，支持国货，好用的话给家人也换华为。
1	手机很好，主要是价格比别家便宜，功能强大，性价比超高！赠品强大
1	手机真的很喜欢，荣耀4，荣耀5，直接到1O了，就是价格稍有点贵
-1	之前在他家买过一个手机，之前买的不像这边出现的问题比较多，先是快递发错地方，联系店家店家说让找物流去，后来手机到了后，有一系列问题咨询商家，商家的售后一句话都没有回复，希望大家在挑选手机的时候多找一找商家，第三方的店铺有很多，最好挑一挑服务态度好点的店铺。这店铺是我最后一次来了
1	感觉还不错，手机也很漂亮，值得购买
1	手机真心的不错。充电特别快，刚开始不适应操作，慢慢就好了   物流快  商品号，用了三四天来评价
1	手感很好，外观很炫，功能很强大，充电速度快。
1	东西不错非常不错，很喜欢好得很。孩子抢着跟我用
-1	垃圾手机，上网慢。包一年碎屏是个坑
1	外观惊艳，性能强大，手感好，个人感觉物超所值，喜欢荣耀10
1	手机昨天拿到手，快递跟很快，手机看起来不错，手感挺好?
1	手机很好，体验不错，速度很流畅，手机性价比很高，女朋友很喜欢，以后还来这家店铺买手机。
1	非常好 玩游戏不卡  充电够快  完美的手机  建议购买
-1	连个耳机都不给我去就个充电器，手机没啦 。
1	手机很满意，外观很亮丽，手感很好，拿着很舒服，运行很快，电池使用也可以，值得购买，下次有机会继续回来买！一次不错的购物！
1	喜欢在京东购物，价格优惠，快递给力，质量保证。
1	手机性价比特别高，好用实惠，炫彩蓝也特别好看
-1	很不满意，更新系统就不能返回了！
1	好用是好用，不过应该是二手
0	手机还行，买的时候各种赠品，到手就只有手机一台。无赠品?，虽然说赠品不值钱，但是被欺骗的感觉真棒
1	很好，宝贝超喜欢，商家还赠送了小礼物。真心不错！
1	买的幻影紫，手机很好，做工精细，运行流畅，手感良好，物流很快，一天就到货了
1	网速很快，屏幕跟5.5的不相上下。
0	电池掉电快，开导航手机发热，还没有买了两年的vivo好
1	不错，用了一个月，没啥问题，值了！
0	颜值高，做工精细，性价比高，目前看缺点有两点，一是录像像素低，照相效果还好！再有文字粘贴功能有很长时间的延迟
1	屏幕比较大，看起来很舒服。
0	可以的吧，帮别人买的，呵
-1	的时候显示11.11价格不变  双11前几天购买掉了10
1	手机很不错，外观也好看，用着非常流畅，必须五星好评
1	特意用了一段时间再来评价的，颜色很正，充电速度超快，一直信赖华为，是正品，只是双十一前买的，比现在贵些。
1	很不错，系统流畅，机身炫酷，特别喜欢，价格也合适，非常满意。
1	手机手感不错?，用起来速度快，外观大小合适拿在手上刚刚好，是我满意的款型！就是快递发过来里面的钢化膜碎了没法用，等用段时间再来评价
1	性能不错，用起来也很方便，相机很好，感觉比水果机好用
-1	手机可以，但配的充电器是越充电越少是坏的
1	手机挺好的，反应快拍照像素高拍出来照片也好看，音质清晰没杂音，还送好多赠品。
1	抱着忐忑的心情买的，收货后查询了是正品，挺划算的
0	没有想像好，运行内存3g左右可用，游戏没怎么试，运行还可以。
1	给媳妇儿的情人节礼物?，她非常喜欢好评
1	手机可以！反应很快！
0	试用中。
1	外观颜色都非常的漂亮。价格也比在欧洲买便宜1500，超喜欢华为手机.不管是速度和电池容量都不差于苹果手机
1	手机颜值很高，很好看，性能也不错，非常满意的一次购物
-1	买了还没几天就降价了，感觉买亏了
1	颜色很漂亮很喜欢而且快递包装非常好果断好评
-1	破手机，运行个吃鸡都烫了！
1	手机不错，很好用！
1	嗯手机还是很好用的，而且颜值很高很高(?)?嘿
-1	刚买就降价，逗我呢
1	真不错好使，很多赠品，价格实惠
1	用了几天了，目前各方面都满意，之前用惯了物理按键，现在全屏的虚拟导航键还是有点不习惯。之前用小米5 屏幕是5.15寸，荣耀10是5.84寸，以为会比米5大很多，结果几乎和米5一样大，这点非常满意。
1	屏幕很大，钢化玻璃后盖很时尚，耗电快，一天时间就要充，操作简单，系统运行流畅
0	还可以，拍照不像网上描述的那么好。
-1	不是很愉快的购物，有需要还是去官网直购。。。不要贪便宜。。。机子用了再说吧
-1	才买十天，降价两百，还送耳机。
1	整体使用还是非常好的，外观，操作都很好，就是感觉电池不抗用啊
0	手机续航能力不错，运行速度快。用这段时间就是感觉2400万的摄像头跟赝品似的。拍照后放大看特别不好看
1	手机收到了，迫不及待的打开，同事都说很漂亮，手感也好，人脸识别太给力了在也不用费事输密码或者指纹解锁了。其他的使用后再追加了。
1	快递员服务太度好，手机也好用
1	目前还在试用。
-1	么意思，第一天买，第二天就降150？
1	包裹完好无损，手机外观是我喜欢的，拍照清晰，内存大。很满意的一次购物。
0	说实话手机很好，反应快，而且这是华为为数不多用三星AMOLED屏幕的机器，AMOLED屏幕有害蓝光很低，从屏幕护眼，其他用LCD屏幕手机有害蓝光都很高，就是因为他用三星屏幕所以才买的，这是这款机器的最大优点，但做工真心赶不上三星的机器，按键松动，我在其他商家也买过一台同样的机器也是按键松动，这台松动更厉害，网上查了，大部分都是按键松动，也不想退了，换一台估计也一样。
-1	手机用了20天，边框就开始掉漆
-1	说送耳机，在哪里？**，***，在在京东买东西，我**剁手
1	很好看，速度快，反应快，价格很实惠，很喜欢
1	手机很好，服务很好
1	手机很好看，应该是正品，用了几天才，手机很流来评价畅，升级到9.0版本感觉手机有提升了一个档次。送的东西很多，有两个手机壳感觉多余了。
1	方面性价比还是蛮高，屏大，霸气，，总体感觉还是物有所值的，特别要说的是物流速度，特别感谢物流小哥
-1	比想象中差太多，用了几天感觉屏幕不碰都能跑！买了几天发现掉价二百，问客服结果客服说手机没有保价。
1	昨天收到了用了很好用很顺畅发货速度快店家服务也好价格比店里便宜很多
1	很满意，力赞
1	是正品，样子很漂亮，正试用
1	机很好用，值得购买！
0	不错 物有所值 物流也很快 就是快递员态度不好 扣2星
