label	txt
1	手机收到了，观察很长时间了，双11降价很划算，非常经典，很喜欢，屏幕大小正合适，比较轻薄！之前的荣耀7可以休息了！店家还送了耳机等小礼品！
1	老妈买的手机，颜色蛮惊艳的，老妈很满意，她还不会用面容解锁，哈
1	到货时商品赠品齐全。 开箱后我仔细看了看手机，没有刮痕掉漆之类的。 经过我一周时间使用后，发现这手机的性能那是杠杠的，比我之前的荣耀8好太多了。 这手机很不错，我很满意。（我不是拖?）
1	试用了几天才来评价，手机总体不错，尺寸手握正好，全面屏，内存大，值得入手，目前正在试用。问题有一些，发热还是大，没怎么用就觉得热，其他还在摸索中
-1	买没多久就降价 呵
1	货超快，性价比高，划算。
1	手机已经收到，拿到手上手感挺好的。
1	给男朋友买的，用着很好，照相真的很喜欢
1	挺不错了，选了好几家最后选了这家，送品也很多，很放心内存也很大话不多说，下载东西去
1	整体挺好看的，主要是真的便宜了挺多，和朋友用的同款，不过感觉手机还是要优化得更好一些，现在拍出来有些照片还是质量不太行。
1	很好，用的不错，推荐购买
1	感觉电池挺大的屏幕也好大，上手有感觉
1	已用一段时间了，前面没评价，现在感觉手机用总还不错?，挺满意的！
1	喜欢漂亮
-1	我买的一个最不好的手机，看电视直接会黑屏
1	嗯，用了一段时间，觉得挺好的，送了很多东西，谢谢。
1	常好，支持国产，支持华为！
1	和图片一样，样子也挺喜欢的
1	没有觉得手机速度很快，感觉还是V10好用点
1	快递超级快，不愧是京东快递。手机是全新未拆封的，很放心
1	收到感觉不错，充电很快，比较满意，用用再评！
1	绝对不会后悔，真的不错。
1	一直用华为手机，这次新上的荣耀10颜值很高，完美漂亮，很喜欢，佳沪很快，京东送货，售后服务也不错，满分
1	手機幫朋友，買的，朋友沒有說有什麼問題，應該很好。
0	还算可以吧，凑合着用。
1	手机很好用，幻影紫没有预想中好看，到也是足够惊艳了
0	新手机还反应卡钝  无语?
1	很漂亮，性能很好，尺寸合适，手感好！
1	挺好的，电池续航可以，手感也不错，玩游戏不卡，清晰度也好
1	很惊艳，手感很不错。这个价格能买到如此配置的手机很开心。手机自带了膜和外壳，又送了一套备用，真贴心。数度很快，开启了云服务资料又能全部导入很方便。全屏模式显的手机有些长，看看就习惯了。华为荣耀值得拥有。手机大小喜欢，重量又轻，适合女生。
0	还可以吧?
1	很喜欢，用起来不错
1	用了几天，还不错。物流也很快
0	买给爸爸用的，手机颜值还不错，看看能用多久，自己也打算换华为手机呢。
1	用起来非常流畅，非常好，点赞。
1	手机漂亮，运行流畅，支持华为
1	别人买的，觉很好，
-1	玩游戏卡屏
1	不错，机子好看，拍照功能强大，运行速度快。
-1	耳机呢？难道现在买手机耳机都得另买了吗
1	手机很好，快递小哥辛苦了。物流很快，本来歇着三天到第二天就送来了
1	很好，商家服务也好。
1	运行速度不错?玩游戏网好流畅的不行
1	送货速度很快，拍照非常好，非常清晰，手感很好
-1	手机质量一般，价格也不便宜，
1	很轻便，清晰，漂亮，照片拍的可以很漂亮
1	未开封的新机，很好，配置正常。
1	手机很好，使用很顺手，外观漂亮，拍照清晰，非常满意
0	用了几天还不错
1	打开后惊艳到我了，太好看了，970处理器，玩游戏，平时用完全没有问题，支持华为
0	商品不多说  用着还可以    对京东以及他们的客服比较失望
-1	性价比确实高   手机也很好用  外观也非常满意  刘海根本不影响美观   就是在我的锁屏键有个白点没上色  小瑕疵 20号预订的  唉
1	终于到货了  运行很快，第一天用，先用一段时间再做详细的分析！华为手机确实不错的
1	看起还行，给儿子买的，儿子也喜欢不知道用着怎么样，用段时间再加评价
1	感觉还可以，买第三次了
1	手机非常漂亮，功能不错，速度挺快的，质量很好，是我期待很久的宝贝，非常满意。
1	很给力，从荣耀七，荣耀九一路用过来的
-1	刚拿到，连续使用两小时，很烫
1	一直都用的华为，荣耀的这款从8到9，到现在10
0	收到时很惊艳，但是对屏幕不是很满意，用了一段时间后更是有这种感觉，屏幕是真的次。另一个方面说下拍照，主打拍照的手机，竟然拍照有失真，拍出来细节真的模糊，其他方面指纹解锁有待优化，尤其是侧划。其他方面还是比较满意的。
1	手机很好大屏显示，拍照清楚
0	这个手机操作不如我之前的魅族note6，这个是我用了几天后的直观感受：所谓的快充很垃圾，一塌糊涂，被note6吊打，电池不耐用，我在车上没有怎么玩，半天都能用掉40的电，面部解锁也很一般，普通拍照，嗯，也很一般，没有很神奇，倒是AI还不错，但是实用性不大，这个手机唯一的卖点就是940，6G+128G，其他都很一般
-1	坑人荣耀10加耳塞套餐优费30元。五拾多的耳塞收100块
1	宝贝颜值很高。非常满意的一次购物。手机运行速度很快。内存足够大。只是赠品没有一同寄出。有点小失落。支持华为！
0	耗电太快，外挂还行
0	加一百的耳机实际上就39
1	挺好的，充电很快，普通使用耗电一般，所谓的阴阳屏根本不明显，很难注意到不影响使用，这个价格，满意
1	手机是正品，很好用，喜欢荣耀品牌
1	这个手机手感很好，吃鸡很力
1	手机很好，摸着很舒服，而且玩游戏不卡
1	服务态度很好，物流也很快，好评！
1	好用，打游戏很流畅，很满意的一次购物
-1	手机到货一个星期了，指纹，人脸解锁都很好，像素也不错，充电速度也还可以，就是电池耗电太快了，屏幕就耗百分之三十多，实在是太快了，什么都没干，就两分钟百分之一的电的速度在掉，我怀疑是不是二手的，手机电池是硬伤，掉的特别快
1	非常好用很喜欢相信华为  很满意  很中意 下次还选华为
1	手机已收到，暂时还好，就是送的钢化膜边框有点问题
1	手机手感比上次买的VIVO要好很多，特别的体验王者速度 上，以后买手机就买华为老品牌
1	色非常大气，照相很逼真，系统跟流程！
1	手机很好看，很喜欢，内存很大，好评
0	商家太屌了  不到72小时就不跟你发货  手机看着不错  建议相中这款手机的别在京东上买了  等到花儿也谢了  想起来就冒火?给京东两颗星吧
-1	不说送什么东西吧，就连耳机没有？
1	外观好看拿在手里手感不错用着还算流畅
1	手机很顺手，客服也很有趣的呢，
1	手机已经收到货了，顺丰快递很给力，想不到那么快拿到货。也在这里感谢卖家，祝你们生意兴隆财源广进。
1	可以，孩子喜欢
1	常不错!和网上说的一样!但就是11活动没有最~格买，很是美中不足!
1	cool 大爱后壳 蓝绿紫3种颜色很炫 送的东西也很好 谢谢商家
0	纹解锁不灵，屏幕细长手机整体偏小，握感不错，用来看视频很不爽，不适合男生，女孩子用还行，拍照还可以，最不满意的就是物理导航键的灵敏度，还没我的荣耀9好用，以上如实描述，挺喜欢华为，有不好的地方望改进，希望越做越好，支持民族品牌！
0	买回来用了那么久才来拼，我这个人很懒，不想动手 所以现在才来拼。其他都还行，就是有点卡，不怎么喜欢，买的颜色跟图片夜不一样，买回来的时候边边上还有有点小小的东西在那边边小缝哪里
1	刚收到，还没用，用了再来评
1	包装的很棒，绝对保护手机。手机现在已经上手了，绝对是正品，很好用。而且这个价格在这个购物软件上算是很低了，物超所值。绝对好评
1	手机还是挺好看的，配置还不错，玩游戏还可以！
-1	刺激战场有卡顿的现象
1	东西不错，帮朋友~的，朋友很喜欢，让我给好评。商家服务也很好。给好评！
1	昨天到货，孩子特别喜欢，试了一下像素非常好
0	价格波动大
-1	手机有质量问题，我严重怀疑是不是正品，谢谢手机状态栏不显示，联系售后迟迟不解决，服务态度也差。要了好久的发票也迟迟不答复。京东唯一一次失败的购物体验
-1	这个手机吃鸡肯定是特别卡，别的还凑合，至于游戏手机，只是夸大言辞而已，哎！凑合用吧！
-1	钢化膜打开是坏的
1	给女儿买的手机 她非常的喜欢 爱不释手 有自带的手机膜和壳  但是 预装的软件很多
1	运行流畅屏幕清晰，续航能力很强满意
1	电池续航能力强，外观与图示相同，机身手感好
1	真心不错，刚拿到手很艳丽，比平时手机窄了很多，拿起来很小巧，还是很不错的，京东物流也是杠杠的
-1	不得不说，我在京东上买的手机就这个最差，前置指纹才一个星期就没用了，mad
0	用着还行吧。
1	手机各方面都不错，充电速度很快，续航也不错，发货速度也还不错，总体比较满意
0	手机特意用了几天再过来的，用的来说这个手机不太满意，因此也特意说下。手机很好看，也挺流畅，吐槽几个地方:1，电池真心不耐用，电池耐操性堪堪跟我上部用了3年的mate8相当，手机稍微玩会儿发热严重，这点很失望，对于我这种电话多的人非常不方便；2，解锁真不好用，人脸识别光线暗基本就废了，指纹解锁又不好用，有时候晚上瞎@摸半天才解锁的了；3，不说了，我又要去充电了
1	手机不错?流畅性很好?支持华为支持国货
1	昨天到手的，很是喜欢呀，这是使用华为手机第三部
1	电池续航还可以，手机运行也流畅，外观很美，力顶荣耀
1	手机反应很快，尺寸没有想象中那么大，但是也精确小巧，摸起来手感很不错，外观很满意啦，主要看中前置指纹了，使用感受等过段时间再追评吧
1	很不错，手感极佳，这是华为第二个在京东买了，用起来一切正常，很值得信赖的京东…
1	手机到了，很满意，指纹解锁在系统更新了之后会更好用，有点时间也很快，总体来说手感还很好，外观看起来也非常的棒，尤其是这个炫彩紫色，这叫炫酷蓝，手机非常的好玩起来游戏也不卡，王者荣耀和刺激战场正常运行，没有一点卡的总体来说非常满意，非常棒
1	期盼已久，终于到手了，真心觉得是市面上最炫酷的手机了。绝对正品，特别棒。以后买手机就来你家了。赞赞赞。
1	打！王者不能输！！充电快，反应快，配送快！给弟弟又买了一只，跟他组队玩，开心
1	机很不错，以前一直用小米，现在华为的手机也挺不错的！
1	这个手机真的是十分的好，荣耀十我的最爱，买手机一直都在这买，值得信任
1	快递非常快昨天下的单，今天就到了，看起来特别炫超级喜欢
1	手机屏幕大，质感不错的，用着很流畅。
0	耗电快      人脸识别不是狠给力    其他还算可以的   希望做的刚好
1	自己用了几天才来评价，机身背后的颜色挺喜欢的，低调又时尚，机子反应快，开机后有一些自带软件，有一些不需要的就卸载了，没有太多强制性的app，自己感觉挺好的，配带的东西齐全，都不用自己买了。后壳有三个随便换着用。很喜欢，价格也可以
1	手机手感不错，颜值也不错，支持国产，继续加油，送的东西也挺多的
1	这个个人体验实在是比较满意的
-1	绝对差评，买手机不要在不是京东自营买了，我在这家买的的可能是个@货，没玩几天吃鸡就卡了。
-1	这家店真坑人，可以去别家看看！
-1	降价太快，可以补差价吗
1	贝收到，与描述相符。超喜欢?用段时间看看，应该好用。支持国货，支持华为?
1	货已经收到。用了几天挺好的，没有出现卡顿和死机，一直支持华为，这是第5部华为手机了好用不贵。
1	手机很轻很好用，很漂亮，充电也很快，
1	很炫的手机，挺漂亮的，质量也不错！颜色也挺好看的，配件赠品也很全，很不错！
0	后期评价，后期跟进
1	个人喜欢外观设计，充一次电可以用2天，而且充电很快充满，非常喜欢！
1	挺好用的，手感特别好，特别喜欢这个机身，就是在手机测分的时候太烫了，不过散热也快
-1	声音是坏的，耳机也是坏的，带上耳机跟别人通话，那边听不到声音，只能听到沙沙沙的声音
1	屏幕大小合适，系统运行无卡顿，产品质量很好，
1	手机漂亮的没话说，速度一流。强大
1	一般般吧
0	东西收到了，手机是不错送50元虚拟什么卡没有见到。
-1	不好，大王卡都不给我们，还一直在揽件中，故意误导我们消费者，
0	电用的很快，一点都不存电
0	说做活动2天  我急忙买   现在又只要1899  活动 持续啦一星期  大*
1	手机是正品，用了之后再追评。卖家忘记发移动电源和手机膜了，联系售后马上回复，立即补发，服务态度好。
1	送了很多东西，手机非常棒！
1	非常好用，单手操作，很流畅，价格实惠，质量好，很满意．
1	外观设计特别好看，功能强大，手机还特别好用，一点不卡。家人很满意，好评！
1	使用了将近一个月，没出现任何问题，屏大运行速度快，电池也够用，基本一天半到两天一充
1	屏幕细腻屏占比大，却又能单手操作打字，玩游戏满帧，双声道喇叭配合大屏幕看电影也是非常舒适！发热也比之前手机好太多了，玩了会游戏，只是有点温
-1	刚买三天你就降了200快，真会玩
1	不错，手机就是漂亮，运行速度也很快，必须给荣耀一个赞。
1	不错，价格便宜，用起来很灵敏
1	手机收到，不错，挺喜欢的，不知道电池耐不耐用，有点担心！用了以后，再评
-1	东的售后怎么找？我用了二十天充电头就坏了。
-1	买手机竟然不送耳机？这是什么逻辑？
-1	指纹解锁时灵时不灵，电池不耐用。
0	刚买了还没发现问题
1	超赞的，物流速度也快，东西也很好，总之杠杠的！
-1	毛，买了就降价100可以申请退货不?
1	不好意思，现在才来评价了，这个手机是给我老婆买的了，他也不玩游戏，就上个~，足够了
-1	真的很无语，我在这家店买的荣耀10收货当天摄像头就打不开，反复闪退，第二天送去售后验机，现在还没有消息，浪费我这么多时间和精力！
1	收到货了，京东快递员太牛了，大风大雨都送过来，辛苦了，还有注意安全！
-1	手机里面在没使用的情况下居然有别人的手机！
1	物流很快，手机速度很快，没注意什么时候打开了移动数据，短时间跑掉了三十元的流量。
-1	出现了好多小问题视频模糊不清楚
-1	耳机孔一个月不到松动，联系客服无人理
-1	京东平台钓鱼售卖？
-1	拍照效果有点失望
0	用了半个多月死过一次机，其他的都还好。
1	屏，喜欢！超所值，支持华为！持国货！
0	男票期待已久的手机，最近终于买了，买了之后就一直不离手了，手机后壳的外观挺好看的，可能是还没有用习惯的原因吧，用着不是太顺手，这个价格还行吧
-1	刚买两周的荣耀10，用大拇指设置的指纹解锁，昨天无意间发现我的手掌能解开，让别人用手掌试了一下，也能解开，从新录入指纹试了一下，还是能解开
1	送的手环都是坏的  懒得售后  还要给他快递过去  很闲吗我      后悔买这手机了
0	用了将近一个月了，先说下问题吧，刚开始买的用了几天就出现显示信号满格而无法打电话和上网的情况，之后换了一个目前还没有出现问题。京东换货客服挺不错的，换货也挺快的
1	清晰度高，反应快。比苹果好用(?▽?)
1	物流很快，外观也特别漂亮就是稍微小了点，给老公买的很喜欢，送的磨砂壳也非常好看
1	手机很好，很满意，图质非常棒，款式也非常喜欢?
1	手机外观非常美。很喜欢。
1	手机运行速度很流畅，外观颜色很满意
1	手机收到了 真的很好 国产就是国产 支持国产华为！
0	今天拿到手的，之前用的荣耀6感觉挺好的，现在这个刚用没多久就发烫了！
0	色发错！
1	支撑国产
0	手机容易发热  打了两把王者  就像块烧红的砖头一样  不过目前运行还是挺快的
1	华为的手机还是非常不错的，运行流畅，音质超好，照相像素最突出。满意
-1	一个月不到屏碎了质量真差
1	用着挺顺手的，跟实体店去对比了下，是正品，还比实体店便宜很多
1	可以的，支持国产，性价比高，
1	货真价实！使用一天感觉确实不错！果真是京东金牌电商！
1	昨天收到宝贝，不错，这款手机用起来很流畅，外感漂亮，我很喜欢。
-1	买了三天就掉价了，还不能保价！气愤！
1	手机很不错,速度,显示非常棒
1	宝贝已经收到了，真的是物有所值非常的满意。卖家的服务态度很好发货速度也很快，包裹的严严实实没有任何破损。快递小哥送货速度快，总体来说是一次愉快的购物呀，下次有需要还会再来买买买!与卖家描述的完全一致， 非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物!质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物，质量非常好,真出乎我的意料，包装非常仔细,非常感谢!下次还有优惠，还是会继续购买的。买买买，根本停不下来!大品牌值得信赖!  多次购买了，宝贝到货了，货已经收到，非常实惠，宝贝很满意!一直用这个，还会再买!用着不错对产品相当满意挺好的很不错，是正品。一如既往的好，多次购买了
1	东西很好，运行速度很快，没有小瑕疵，很好
1	手机很不错～好评
1	手机操作起来手感很好，游戏性能一级棒！下次还来买。
-1	手机太差，没用到一个月就卡，卡的无响应，唉，好烦
1	手机很好用，荣耀的粉丝
1	发货快，客服服务好，手机拿到手了比自己想象中的好，还送一年的屏险，质量好，价格实惠！
1	总体上说，比之前的P9快很多，唯一不好的，就是重启这个键老是按到，太容易重启了
1	感觉还不错，手机挺好用的，挺满意的一次购物体验。
1	手机不错，用了一个月了，体验挺好，只有一个小问题就是发热，华为通病，手机绝对值得这个价钱
1	用了两天感觉可以
1	用了半个月左右，总体感觉还可以，！
1	用着不错
1	手机漂亮，手感很棒，速度也快
1	刚收到，很不错，6666，以后评论
0	游戏效果不好，每次都有断线和延迟现象，真心不如小米
1	很棒，送的礼品挺多的，并且价格比其他要便宜点！不错呃！
1	看中的是这样的价格，有这样的配置！麒麟970，6+128，速度很快不卡顿，不知用一年后会怎样？握着手感好，外形个人比较喜欢。
-1	前两天买的1999，现在马上就降了100，还不给我保价，#！
0	触控不灵敏
1	外观设计不错，很好用，非常不错。
1	外观还不错，用着很流畅。已经使用一个月了，效果不错！
1	帮妈妈买的，外观功能都十二分的满意，970的芯片，给老人用足够了，选了铃兰白，这颜色真的好看！
0	耗电很快，只看小说，2个小时40%电量没了！
1	蛮喜欢的，挺好看的好看(?ω?)?。比较流畅，充电也快。满意。
1	物已经收到。真品，期待荣耀十的强大性能，赞一个。
-1	快递我就不想多说了，四天才到，买过四五天就降价了，联系客服，居然不补三百差价，送的东西也不值什么钱，差评，差评，小伙伴们注意别买
1	荣耀10很流畅，外形很漂亮，用起来很舒服
0	电池耗电快，充电不快，指纹解锁超级不灵
1	手机的手感超好的，颜色也是超级好看的，不错很喜欢哦！支持国货，而且华为手机做的越来越好了！谢谢老板的小礼物
-1	买了两个荣耀10，这一个巨卡
0	拍摄效果可以了，但是我朋友用一年的小米开吃鸡都比我快，外观时尚好评，大小个人感觉偏小，但也可以了，6g运行内存可用3.2g，我也不知道那2.8g干嘛去了
1	手机不错，屏幕大，用起来吃鸡看人很清晰
1	手机速度很快，用着很方便。
-1	刚买他就下单立减100，我要不要退货，
1	手机拿到了，说实话，京东快递还是比较给力的，和三通一达差不多，卖家的包装很用心，送了耳机，手环，保护膜，手机壳，很实用的东西，非常开心。手机上手的体验很不错，AI照相很不错，用起来很省心，专业模式也很走心，买这个手机完全就是为了体验一下AI摄影，很符合我的心意。最让人惊艳的是手机的屏幕，分辨率很高，而且可以智能切换720P/1080P，可以说是是非常棒了。很棒的购买体验！
1	手机是正品。到手时有点觉得太大了。拿在手上还可以，很漂亮使用非常流畅电池太耐用了。12小时中重度使用基本上用不完。不错的购物体验。
-1	中看，不中用，
1	不错，外观漂亮色彩惊艳。系统流畅。拍照漂亮高清，音质非常好这款手机超出我的喜欢。赞！
1	运行还可以，电池一如既往的垃圾
1	手机很大，还没玩游戏，不知道卡不卡！后面在追评
1	宝贝很好。值得信赖  赞一下
1	手机很好用，反应很快
1	手机很漂亮  给我朋友买的   他很喜欢！性能也很不错！
1	错，的东西多，
1	实物很完美   相当不错   赠送的  物品也很全
1	本来想买黑色的，没想到蓝色的这么好看，很顺畅很好。
0	一般，体验度不是很号，感觉不怎么样。
1	顾客服务态度好，发货速度快   ，手机颜值高，反应快，看上的朋友不要犹豫。
1	宝贝已经收到了，很喜欢的很，很结实了，在手机上也不挡光，很好看的
1	拍照效果跟震撼 性能强大 性价比高的机子 发货物流都很快好评
1	手机用着还不错，速度也很快，值得再来。
1	用了十来天了很舒服这个手机，不错不错荣耀继续支持
1	非常棒，性能不错
0	说一下外观，确实不错，屏幕占比不错，属于修长型的，如果再宽一点点其实更好。操作性很流畅，一般大型游戏没啥问题。但是缺点也非常明显，耗电太快，拿到手机就设置一下东西，那个电量就不停在掉，这个电池容量可是比我的苹果8plus还要大的呀，但是耗电却快得多，这方面安卓和国产手机仍需努力才行。另外，拍照并没有网上说的那么好~~拍过才知道。
-1	收到手机还不到七天价格就变了，还不让补差价,坑#卖家,大家得擦亮眼睛,不是自营的就是差。
1	终于没有忍住，出手了，很漂亮。一直都是华为的手机，荣耀7可以寿终正寝了，可以休息了
1	手机很好，外表很美观，使用起来特别反映快，这样的价格能买到这么好的手机值得赞，非常感谢卖家，不过卡槽和我原卡槽不一样，卡上不进去，但我觉得手机品质还是挺好的。
0	用了一阶段才评价觉得拍照挺失望的，失真待机时间也不长，用一会就烫手，适合冬天！人脸识别功能还可以，速度也可以！总之觉得不值这个价！
1	一机在手，随心所欲，拍照清晰，非常满意！
1	手机不错，蛮流畅的，拍照效果也可以，信赖华为。
0	机用几分钟就发热了！
-1	没有耳机送，而且发票又没有大家不要购买
1	产品非常不错，包装很好，物流很快做工精细。
1	充电很快，反应速度也快，是一款给力的好手机！
1	手机非常不错，没一点毛病  送的东西也很不错都是原装。
-1	我不懂为啥手机背后贴那个东西是是什么意思
-1	服务不好，手机好都没用
1	拍照的效果还是不错的。内存大了，速度也比原来的快多了，也不用为手机没空间发愁了
1	外观设计感觉还好，刚刚试了反应速度也还可以，待过段时间再评
-1	毛都不送，手机一般话苹果美
1	高端大气上档次，手感一流，来不及打开查看。画面流畅，背面非常漂亮，华为越来越棒。以后还买华为手机。
-1	电量有点消耗快
1	新手机就是快。电池续航也没有问题。各位看官等到双11优惠就可以下手了。我提前买了一个月估计贵了500块
1	特地使用了一段时间才过来评价，说说自己使用的感受。颜值真的很不错，我给满分，握感很棒，前置指纹有点鸡肋，经常第一次识别不了，另外指纹解锁的时候直接调到NFC打开使用门禁卡和支付了，不知道哪里关，很烦心。照相方面，对我这种直男来说感觉还行，总算照出来的照片能看了。手机充电很快，有时充电有些许发热，可以接受，玩吃鸡也有点发热，电池续航能力不强，也可能是华为系统优化方面做得不好。华为系统说真的还需要继续努力，后天程序没有限制数量的设置，这些导致耗电快和占用运行内存。总体上我很满意，希望做得越来越好！
1	我自己用的就是荣耀10，现在老妈要换手机，也就给她买了一个，还是不错的
0	目前还可以，希望耐用吧，没配耳机这个很不好
1	无法激活碎屏险
-1	买套餐不给保价..心情不美丽
1	手机是正品，未拆封，店家发货急时，包装很好，快递也快，服务很好，祝老板生意兴隆。
1	买这手机的时候犹豫不决，听同事说华为手机不是很好用，但我还是决定买一部试试，手机到手时就被这嘛大的屏幕给惊讶到了，外观很漂亮拍照很清晰，玩游戏稳定60帧很流畅，是一部值得购买的手机。
1	很好！性能不错！！手感很棒
1	这个玩意儿非常的    真**大。好评！
1	收到手机好几天了，故意用过才来评价，铃兰白，挺好看的，不过还是会买手机壳的所以这没什么影响，手机反应很快，像素好，拍照的感觉真的好，随随便便拍大片的feel，哈哈，电池也挺耐用，很满意了～
0	Emmm，用了一段时间，觉得电量耗得不是特别满意，对于一个新手机来说，耗的感觉有点快。还有像素。。。。我最心心恋恋的像素，拍出来不满意。虽然功能挺多，但没有我想要的真实感
1	送货快，包装好。手机屏幕大，速度快，棒棒滴
1	很不错，送的手机壳也很不错
1	朋友很喜欢！
1	还不错物，流挺快的，到河北三天。
1	认过的眼神，遇上了对的手机，虽然快递有快但是手机是非常好的如果我下次再买手机，我一定再买一台，这样的手机值得我们的拥有我同时也希望大家来购买这些手机。?
-1	看视频模糊
-1	机很好，话费卡骗人的。
1	到手了用了一天才来评价，真的很流畅。蓝色还感觉挺生动的，很适合男生用。手感也很好，指纹解锁手上有些水也可以，人脸识别也很快！选了辣么久，看了辣么多，还是你捕获我剁手的心！国产，很棒没毛病
1	和想象的一样，非常满意
0	降价太快，贬值低手机还可以
1	外观好看，物流快！正品  照相功能还有特效，内存大 值得推荐！
1	不错，质量好运输快
1	手机非常不错哦，有nfc以后就不用经常去等着充公交卡了。用着一点也不卡，也非常大气
1	好用，支持华为不只是因为国产。
1	手机反应很快 ，电池也很耐用，回来一直没充电现在还有电。
1	手机很拍照功能很强大    手机很漂亮?物流也很快
0	刚到手，用了一晚上来评价，手机运行速度不错，手感很舒服，画质很好，唯一缺陷就是耗电太快，只开了一个单机游戏玩十分钟，就耗电百分之十五，这个耗电速度，我也是惊呆了，按照这个耗电速度，连续玩一个小时就没电了。
1	挺漂亮，颜色夺目，但速度好像不太快。
1	手机很漂亮，速度很好快，必须赞
1	手机很好吃，等吃完再来更新评论
0	手机屏幕有问题，用看书APP看本地书籍快速翻页 屏幕会快闪橙色屏幕
-1	#没耳机，劝各位不要买了
1	好用，非常好用。
1	速快，触感佳，性价比高，外观设计极具美感～华为荣耀10代言，遇见最美的你～
1	用了几天才来评价，手机外观惊艳，漂亮道没朋友。应用都是秒开，运行暂时无卡顿，不玩游戏，所以不知玩起来怎么样！照相真心强大！总之是满意的一次网购！店家还有礼品！好！
1	感觉不错，国产手机里最信赖的品牌，华为就是好，比三星强多了，价格实惠质量好，反应灵敏
1	使用一段时间才来评价，不错，速度很快，照片很清晰，值得购买
0	稍有卡顿，但是这个价位，性价比还是不错的
-1	垃圾玩意  老是自动返回  指纹也录入不了没那个技术做虚拟按键就别拿出来忽悠人  找客服客服不搭理人  我真呵呵了
1	拍照效果非常的满意，手机的手感也很好！运行流畅，快递超级快的！很喜欢
1	可以的  比想象中的好的多  超大屏很舒服
1	刚收到机器，稍稍操作了下，觉得挺好的，之前不喜欢异性屏犹豫再三才买的，毕竟在双十一期间还是挺优惠的，承诺的赠品也到了，总体来说很开心，后期使用后会追加评论~大概一个月左右哦(--`)
1	于下手了！n原来用mate8的，两年多了还是很好用可惜内存小了点要一两天就删除些东西，华为手机杠杠滴！最主要物流好快啊！，昨天下午买的今天早上就到，因为白天很忙刚刚回来就马上开包使用，非常非常棒的一款手机，很精致，支持华为，愿华为手机领航世界！
1	第一次买华为手机，还是超乎期待值的，这一款荣耀10很合我意，性价比也高，拍照特别清晰，手机倾斜一点就会变色，送的东西很多哦，想买的亲可以下手了
1	手机外观设计漂亮手感也很好，正品。京东商城我个人比较信赖，冰箱电视机手机都从这里购买的。
1	手机不错，运行速度快，手感也不错
1	手机收到了，速度！质量很好，已经用上了，店家服务也很好，谢谢！
1	吃鸡神器，手机不烫手，听筒清晰，总之就是完美
-1	只能说电量是真?儿去的快
1	开始挺好用的，后续评价
-1	拿到钱俩天手机冲不了电。联系客服客服不回消息。垃圾店铺
1	机器非常棒，性能没话说，很流畅。
1	试用了一下，速度很快，使用也方便，总之很满意
0	不错的手机啊
1	这款手机非常棒，而且卖家用顺丰快递，发货很给力！
-1	没有OPPO好用
1	超级给力，双十一，哈哈哈哈哈哈哈哈哈哈。居然这么快到了，给力的手机，给力的活动，给力的店铺。
0	耳机孔有问题
1	包装很严实，手机用起来也很流畅，最重要的是着急用，快递特别快，满意
1	很喜欢，颜色也很漂亮。
1	为荣耀大屏幕，手感也好，使用非常方便，像素也非常清楚！
1	收到了不错哦，用着很满意，质量很好，推荐购买。
1	刚用了两天，感觉还不错现在，就是指纹识别灵敏度不高，再用一段时间再评
-1	说了送东西一件也没送。pian  zi
1	手机收到了，没想到是大屏幕，真心不错，挺喜欢的。
1	东西很不错，用着很好，给赞。屏幕很清晰，系统流畅
1	影蓝很酷炫，大爱我胡，哈
1	手机超好用，店家发货速度快，服务周到，
1	屏幕清晰可靠，速度非常快，电池续航也不错，值得入手哦
1	外观很漂亮，屏幕分辨率很高，系统操作起来也很流畅，拍照效果惊艳，总体评价很不错，赞
1	发货速度挺快的，第一次买荣耀系列；手机挺好用的，下次还来这一家。?
0	五星是不可能五星的了，各个功能都还好吧     就是耗电太快了  比我原来用了两年的手机还快   而且发热特别快  最高53度  手都给我烫到了。  将就用吧 。
1	屏幕大有看头，很舒服，很霸气，惊艳全场，这手机厉害
1	手机很漂亮，运行速度也很快，电池也很省电，不错不错。
1	非常漂亮，运行流畅，大品牌值得购买！
1	这几年一直在京东自营店买手机，买了七八个都没出过问题，这次在非自营店买手机挺担心的，不过一收到手机感觉这些担心多余了，手机挺好不错，原装正品，以后还会继续在此买
0	对比了又对比，就冲这个相机，选择了荣耀10，然后，用了也有半个月了，这个相机，比不上800万像素的SE，颜色怎么调都调不正，远处拍出来模糊得一塌糊涂！！！相机功能日常使用得较多，已经有想换手机的冲动了！还等得到华为优化好相机么！不是宣传的就是相机么有种本以为遇到的是英菲尼迪，到眼前突然变成了奇瑞，是惊吓呀?自动变骚气最大的卖点变成最大的败笔，这产品设计也是醉了，2400W+1600W的摄像头出来这效果，算了，不吐槽了，自己选的手机评论还有敏感词！什么鬼
1	体验感还不错，很流畅，颜值很高。电池蓄电也很耐用，就是拍照滤镜加太重了，手机里直接就没有难看的照片了，全都是磨皮过度。一言难尽
